0,5.75753662,0.00000023
0.179497865,5.75738994,0.00000018
0.941101608,5.75764723,0.00000098
0.946979769,5.75764701,0.00000055
0.119691005,5.75742943,0.00000066
0.122530195,5.75742427,0.00000094
0.123183527,5.75741551,0.00000093
0.123836844,5.75742227,0.00000066
0.124494203,5.75742255,0.0000009
0.291845795,5.75722216,0.00000089
0.294080071,5.7572246,0.0000013
0.461698832,5.757238,0.000026
