0,5.36232096,0.00000035
0.403485746,5.36169888,0.0000013
0.483774535,5.36169024,0.00000061
0.6455799,5.36106816,0.0000022
0.885382134,5.36169888,0.0000016
0.984923139,5.36295168,0.00000085
0.885763604,5.36232096,0.00000044
0.892138831,5.36232096,0.00000021
0.898876484,5.36232096,0.00000035
0.900787177,5.36232096,0.0000015
0.04258007,5.36232096,0.00000035
0.043172535,5.36295168,0.0000037
0.047318792,5.36232096,0.00000044
0.062688779,5.3623296,0.00000037
