0,5.36232096,0.00000088
0.403584064,5.36169888,0.0000034
0.483892405,5.36169024,0.000004
0.645736774,5.36106816,0.0000062
0.885597209,5.36169888,0.0000042
0.985162285,5.36295168,0.0000043
0.049649464,5.36232096,0.0000049
0.054389809,5.36232096,0.0000042
0.069763064,5.3623296,0.0000012
